Smiles,h,RGroupIndex,LinkerIndex
[H]c1nc([H])c(C([H])([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,17
[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,18
[H]c1nc([H])c(C(=O)C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,19
[H]c1nc([H])c(C([H])([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,20
[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c2[H])c([H])c1[H],6,492,21
[H]c1nc([H])c(SC([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,22
[H]c1nc([H])c(C([H])([H])Sc2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,23
[H]c1nc([H])c(C#Cc2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,24
[H]c1nc([H])c(Sc2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,25
[H]C(=C([H])c1c([H])c([H])c(Cl)c([H])c1[H])c1c([H])nc([H])c([H])c1[H],6,492,26
[H]c1nc([H])c([C@@]([H])(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,492,27
[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,492,28
[H]c1nc([H])c(C(=O)Oc2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,29
[H]c1nc([H])c(OC(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,30
[H]c1nc([H])c(C(=O)OC([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,31
[H]c1nc([H])c(C([H])([H])OC(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,492,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,492,33
[H]c1nc([H])c([C@@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,492,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,492,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,492,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,492,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,492,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c(Cl)c([H])c1[H],6,492,39
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,493,0
[H]OC(=O)[C@]([H])(N([H])C(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,1
[H]OC(=O)[C@]([H])(C(=O)N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,2
[H]OC(=O)[C@]([H])(N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,3
[H]OC(=O)[C@]([H])(C(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,4
[H]OC(=O)[C@]([H])(Oc1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,5
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])Oc1c([H])nc([H])c([H])c1[H],6,493,6
[H]OC(=O)[C@]([H])(OC([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,7
[H]OC(=O)[C@@]([H])(C([H])([H])[H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H],6,493,8
[H]OC(=O)[C@]([H])(N([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,9
[H]OC(=O)[C@@]([H])(C([H])([H])[H])S(=O)(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,493,10
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],6,493,11
[H]OC(=O)[C@]([H])(N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,12
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,493,13
[H]OC(=O)[C@]([H])(C(=O)N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,14
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,493,15
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,493,16
[H]OC(=O)[C@]([H])(N([H])C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,17
[H]OC(=O)[C@]([H])(N([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,18
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,493,19
[H]OC(=O)[C@]([H])(C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,20
[H]OC(=O)[C@]([H])(c1c([H])c([H])c(-c2c([H])nc([H])c([H])c2[H])c([H])c1[H])C([H])([H])[H],6,493,21
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])Sc1c([H])nc([H])c([H])c1[H],6,493,22
[H]OC(=O)[C@]([H])(SC([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,23
[H]OC(=O)[C@]([H])(C#Cc1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,24
[H]OC(=O)[C@]([H])(Sc1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,25
[H]OC(=O)[C@]([H])(C([H])=C([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,26
[H]OC(=O)[C@]([H])(N([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H])C([H])([H])[H],6,493,27
[H]OC(=O)[C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,28
[H]OC(=O)[C@]([H])(OC(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,29
[H]OC(=O)[C@]([H])(C(=O)Oc1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,30
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])OC(=O)c1c([H])nc([H])c([H])c1[H],6,493,31
[H]OC(=O)[C@]([H])(C(=O)OC([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,32
[H]OC(=O)[C@]([H])(N1C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H])C([H])([H])[H],6,493,33
[H]OC(=O)[C@@]([H])(C([H])([H])[H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,34
[H]OC(=O)[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,493,35
[H]OC(=O)[C@]([H])(N1C([H])([H])C([H])([H])C([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H])C([H])([H])[H],6,493,36
[H]OC(=O)[C@@]([H])(C([H])([H])[H])[C@]([H])(N([H])C(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,37
[H]OC(=O)[C@]([H])(C(=O)N([H])[C@@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H])C([H])([H])[H],6,493,38
[H]OC(=O)[C@]([H])(C([H])=Nc1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,493,39
[H]c1nc([H])c(C([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,0
[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,1
[H]c1nc([H])c(N([H])C(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,2
[H]c1nc([H])c(N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,3
[H]c1nc([H])c(C(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,4
[H]c1nc([H])c(Oc2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,5
[H]c1nc([H])c(OC([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,6
[H]c1nc([H])c(C([H])([H])Oc2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,7
[H]c1nc([H])c(S(=O)(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,8
[H]c1nc([H])c(S(=O)(=O)N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,9
[H]c1nc([H])c(N([H])S(=O)(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,10
[H]c1nc([H])c(N([H])C([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,11
[H]c1nc([H])c(C([H])([H])N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,14
[H]c1nc([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,17
[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,18
[H]c1nc([H])c(C(=O)C([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,19
[H]c1nc([H])c(C([H])([H])C(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,20
[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c4c(c([H])nn4[H])c3[H])c([H])c2[H])c([H])c1[H],6,494,21
[H]c1nc([H])c(SC([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,22
[H]c1nc([H])c(C([H])([H])Sc2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,23
[H]c1nc([H])c(C#Cc2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,24
[H]c1nc([H])c(Sc2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,25
[H]C(=C([H])c1c([H])c([H])c2c(c([H])nn2[H])c1[H])c1c([H])nc([H])c([H])c1[H],6,494,26
[H]c1nc([H])c([C@@]([H])(N([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])C([H])([H])[H])c([H])c1[H],6,494,27
[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c3c(c([H])nn3[H])c2[H])C([H])([H])[H])c([H])c1[H],6,494,28
[H]c1nc([H])c(C(=O)Oc2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,29
[H]c1nc([H])c(OC(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,30
[H]c1nc([H])c(C(=O)OC([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,31
[H]c1nc([H])c(C([H])([H])OC(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,494,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c4c(c([H])nn4[H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,494,33
[H]c1nc([H])c([C@@]([H])(c2c([H])c([H])c3c(c([H])nn3[H])c2[H])C([H])([H])[H])c([H])c1[H],6,494,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])c([H])c4c(c([H])nn4[H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,494,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c4c(c([H])nn4[H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,494,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])c([H])c3c(c([H])nn3[H])c2[H])C([H])([H])[H])c([H])c1[H],6,494,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])C([H])([H])[H])c([H])c1[H],6,494,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c2c(c([H])nn2[H])c1[H],6,494,39
[H]c1nc([H])c(C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,0
[H]c1nc([H])c(C(=O)N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,1
[H]c1nc([H])c(N([H])C(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,2
[H]c1nc([H])c(N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,3
[H]c1nc([H])c(C(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,4
[H]c1nc([H])c(Oc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,5
[H]c1nc([H])c(OC([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,6
[H]c1nc([H])c(C([H])([H])Oc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,7
[H]c1nc([H])c(S(=O)(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,8
[H]c1nc([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,9
[H]c1nc([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,10
[H]c1nc([H])c(N([H])C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,11
[H]c1nc([H])c(C([H])([H])N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,12
[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,13
[H]c1nc([H])c(C([H])([H])N([H])C(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,14
[H]c1nc([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,15
[H]c1nc([H])c(N([H])C(=O)C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,16
[H]c1nc([H])c(C([H])([H])C(=O)N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,17
[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,18
[H]c1nc([H])c(C(=O)C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,19
[H]c1nc([H])c(C([H])([H])C(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,20
[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])c([H])c2[H])c([H])c1[H],6,495,21
[H]c1nc([H])c(SC([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,22
[H]c1nc([H])c(C([H])([H])Sc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,23
[H]c1nc([H])c(C#Cc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,24
[H]c1nc([H])c(Sc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,25
[H]C(=C([H])c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])nc([H])c([H])c1[H],6,495,26
[H]c1nc([H])c([C@@]([H])(N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,495,27
[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,495,28
[H]c1nc([H])c(C(=O)Oc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,29
[H]c1nc([H])c(OC(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,30
[H]c1nc([H])c(C(=O)OC([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,31
[H]c1nc([H])c(C([H])([H])OC(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,495,32
[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,495,33
[H]c1nc([H])c([C@@]([H])(c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,495,34
[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,495,35
[H]c1nc([H])c(C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,495,36
[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,495,37
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,495,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,495,39
[H]C([H])=C([H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,0
[H]C([H])=C([H])C([H])([H])N([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,496,1
[H]C([H])=C([H])C([H])([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,496,2
[H]C([H])=C([H])C([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],6,496,3
[H]C([H])=C([H])C([H])([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,496,4
[H]C([H])=C([H])C([H])([H])Oc1c([H])nc([H])c([H])c1[H],6,496,5
[H]C([H])=C([H])C([H])([H])C([H])([H])Oc1c([H])nc([H])c([H])c1[H],6,496,6
[H]C([H])=C([H])C([H])([H])OC([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,7
[H]C([H])=C([H])C([H])([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H],6,496,8
[H]C([H])=C([H])C([H])([H])N([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H],6,496,9
[H]C([H])=C([H])C([H])([H])S(=O)(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,496,10
[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],6,496,11
[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,12
[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,496,13
[H]C([H])=C([H])C([H])([H])C(=O)N([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,14
[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,15
[H]C([H])=C([H])C([H])([H])C([H])([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,496,16
[H]C([H])=C([H])C([H])([H])N([H])C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,17
[H]C([H])=C([H])C([H])([H])N([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,496,18
[H]C([H])=C([H])C([H])([H])C([H])([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,496,19
[H]C([H])=C([H])C([H])([H])C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,20
[H]C([H])=C([H])C([H])([H])c1c([H])c([H])c(-c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,496,21
[H]C([H])=C([H])C([H])([H])C([H])([H])Sc1c([H])nc([H])c([H])c1[H],6,496,22
[H]C([H])=C([H])C([H])([H])SC([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,23
[H]C([H])=C([H])C([H])([H])C#Cc1c([H])nc([H])c([H])c1[H],6,496,24
[H]C([H])=C([H])C([H])([H])Sc1c([H])nc([H])c([H])c1[H],6,496,25
[H]C([H])=C([H])C([H])([H])C([H])=C([H])c1c([H])nc([H])c([H])c1[H],6,496,26
[H]C([H])=C([H])C([H])([H])N([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,496,27
[H]C([H])=C([H])C([H])([H])[C@@]([H])(N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,496,28
[H]C([H])=C([H])C([H])([H])OC(=O)c1c([H])nc([H])c([H])c1[H],6,496,29
[H]C([H])=C([H])C([H])([H])C(=O)Oc1c([H])nc([H])c([H])c1[H],6,496,30
[H]C([H])=C([H])C([H])([H])C([H])([H])OC(=O)c1c([H])nc([H])c([H])c1[H],6,496,31
[H]C([H])=C([H])C([H])([H])C(=O)OC([H])([H])c1c([H])nc([H])c([H])c1[H],6,496,32
[H]C([H])=C([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,496,33
[H]C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,496,34
[H]C([H])=C([H])C([H])([H])C1([H])C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,496,35
[H]C([H])=C([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,496,36
[H]C([H])=C([H])C([H])([H])[C@]([H])(N([H])C(=O)c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,496,37
[H]C([H])=C([H])C([H])([H])C(=O)N([H])[C@@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,496,38
[H]C(=Nc1c([H])nc([H])c([H])c1[H])C([H])([H])C([H])=C([H])[H],6,496,39
[H]c1nc([H])c(C([H])([H])OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,0
[H]c1nc([H])c(C(=O)N([H])OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,1
[H]c1nc([H])c(N([H])C(=O)OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,2
[H]c1nc([H])c(N([H])OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,3
[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,4
[H]c1nc([H])c(OOC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,5
[H]c1nc([H])c(OC([H])([H])OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,6
[H]c1nc([H])c(C([H])([H])OOC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,7
[H]c1nc([H])c(S(=O)(=O)OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,8
[H]c1nc([H])c(S(=O)(=O)N([H])OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,497,9
